INTERACTOR_A	INTERACTOR_B
ce3981	ce903
ce3981	ce133
ce3981	ce694
ce3981	ce2556
ce3981	ce13061
ce3981	ce8535
ce3981	ce676
ce3981	ce15009
ce3981	ce9427
ce3981	ce11927
ce3981	ce12464
ce3981	ce5342
ce3981	ce14509
ce3981	ce10758
ce3981	ce7380
ce3981	ce9196
ce3981	ce16896
ce3981	ce6526
ce3981	ce11088
ce3981	ce10319
ce3981	ce6375
ce3981	ce7615
ce3981	ce3828
ce3981	ce570
ce3981	ce8878
ce3981	ce12189
ce3981	ce4156
ce3981	ce903
ce3981	ce1081
ce3981	ce11927
ce3981	ce10758
ce3981	ce13061
ce3981	ce2556
ce3981	ce16896
ce3981	ce6526
ce3981	ce903
ce3981	ce1081
ce3981	ce10758
ce3981	ce11927
ce3981	ce13061
ce3981	ce16896
ce3981	ce6526
ce17209	ce16629
ce17209	ce9545
ce17209	ce16629
ce17209	ce2762
ce3987	ce16370
ce3985	ce5514
ce12321	ce694
ce12321	ce4101
ce12321	ce14608
ce12321	ce4156
ce12321	ce14608
ce12320	ce6673
ce17202	ce1070
ce17202	ce9662
ce17202	ce3650
ce17202	ce5307
ce17202	ce17688
ce17202	ce16359
ce17202	ce18024
ce17202	ce18821
ce17202	ce17644
ce2246	ce11091
ce9119	ce3668
ce9119	ce5707
ce9119	ce1840
ce9119	ce13489
ce9119	ce14801
ce9119	ce14801
ce9119	ce14801
ce9119	ce14801
ce505	ce16239
ce7229	ce5875
ce8572	ce15641
ce6338	ce4363
ce6338	ce6076
ce6339	ce17809
ce8576	ce3956
ce8575	ce1362
ce13124	ce14608
ce13124	ce11621
ce13124	ce12975
ce13124	ce11621
ce13124	ce12975
ce13125	ce1231
ce13125	ce3368
ce13125	ce8110
ce13125	ce299
ce13125	ce1348
ce13125	ce1541
ce13125	ce10019
ce13125	ce3468
ce13125	ce3403
ce13125	ce10400
ce13125	ce1231
ce13125	ce3368
ce13125	ce299
ce13125	ce1348
ce13125	ce3468
ce13125	ce3403
ce11985	ce15494
ce11986	ce15494
ce11986	ce6993
ce11987	ce16865
ce11987	ce10380
ce11987	ce5254
ce11987	ce2783
ce11987	ce1101
ce11987	ce7872
ce11987	ce7163
ce3856	ce6058
ce3674	ce17468
ce3674	ce1092
ce3674	ce13944
ce3674	ce8110
ce3674	ce3091
ce3674	ce5092
ce3674	ce5136
ce3674	ce18925
ce3674	ce14646
ce3674	ce16687
ce3674	ce3262
ce3674	ce2969
ce3674	ce11892
ce3674	ce11893
ce3674	ce311
ce3674	ce3281
ce3674	ce7348
ce3674	ce2409
ce3674	ce9266
ce3674	ce13066
ce3674	ce8958
ce3674	ce5491
ce3674	ce14701
ce3674	ce1560
ce3674	ce5364
ce3674	ce8791
ce3674	ce7466
ce3674	ce1386
ce3674	ce18831
ce3674	ce1884
ce3674	ce1287
ce3674	ce5889
ce3674	ce3597
ce3674	ce1456
ce3674	ce4539
ce3674	ce1006
ce3674	ce11521
ce3674	ce3659
ce3674	ce16661
ce3674	ce3649
ce3674	ce3342
ce3674	ce18426
ce3674	ce9364
ce3674	ce4307
ce3674	ce11899
ce3674	ce10577
ce3674	ce13300
ce3674	ce8468
ce3674	ce1618
ce3674	ce7496
ce3674	ce13424
ce3674	ce7562
ce3674	ce13520
ce3674	ce2526
ce3674	ce7467
ce3674	ce6892
ce3674	ce6023
ce3674	ce16529
ce3674	ce9196
ce3674	ce2795
ce3674	ce7678
ce3674	ce2508
ce3674	ce6309
ce3674	ce8273
ce3674	ce6989
ce3674	ce12033
ce3674	ce8271
ce3674	ce3521
ce3674	ce2261
ce3674	ce17916
ce3674	ce2292
ce3674	ce14020
ce3674	ce11934
ce3674	ce8576
ce3674	ce6988
ce3674	ce18454
ce3674	ce9637
ce3674	ce13881
ce3674	ce2667
ce3674	ce878
ce3674	ce2014
ce3674	ce7525
ce3674	ce11744
ce3674	ce1635
ce3674	ce1099
ce3674	ce14836
ce3674	ce13667
ce3674	ce5092
ce3674	ce16687
ce3674	ce3262
ce3674	ce2969
ce3674	ce11893
ce3674	ce7348
ce3674	ce2409
ce3674	ce9266
ce3674	ce13066
ce3674	ce5491
ce3674	ce1884
ce3674	ce5889
ce3674	ce11521
ce3674	ce3649
ce3674	ce3342
ce3674	ce18426
ce3674	ce11899
ce3674	ce10577
ce3674	ce13300
ce3674	ce1618
ce3674	ce13424
ce3674	ce13520
ce3674	ce7467
ce3674	ce9196
ce3674	ce2795
ce3674	ce8273
ce3674	ce8271
ce3674	ce8576
ce3674	ce18454
ce3674	ce2014
ce3674	ce14836
ce3674	ce2526
ce3674	ce11892
ce6801	ce8246
ce11988	ce3200
ce3671	ce11183
ce3671	ce799
ce3671	ce3956
ce3671	ce17629
ce8407	ce17469
ce8407	ce3384
ce8405	ce3281
ce8405	ce4403
ce8405	ce1213
ce8405	ce6023
ce8405	ce2795
ce8405	ce9581
ce8405	ce2292
ce8405	ce3281
ce8405	ce4403
ce8405	ce9581
ce8405	ce1213
ce8405	ce1213
ce8405	ce9581
ce3458	ce3997
ce6481	ce15132
ce8408	ce9482
ce8408	ce7869
ce8408	ce1784
ce8408	ce2731
ce8408	ce11102
ce8408	ce642
ce8408	ce16609
ce8408	ce5943
ce3329	ce5161
ce3329	ce1368
ce3329	ce19296
ce3329	ce5161
ce3694	ce16467
ce3694	ce527
ce3694	ce16314
ce3694	ce3799
ce3694	ce6124
ce3694	ce13130
ce3694	ce11951
ce3694	ce16467
ce3694	ce3799
ce3694	ce6124
ce3694	ce6124
ce3694	ce3799
ce3695	ce3956
ce3693	ce1038
ce3693	ce3411
ce3693	ce14672
ce3693	ce9581
ce3693	ce15899
ce3693	ce10514
ce3693	ce3411
ce3693	ce14672
ce3693	ce15899
ce2583	ce9089
ce2583	ce15492
ce2583	ce16826
ce2583	ce9089
ce2583	ce15492
ce2583	ce16826
ce12500	ce11924
ce2587	ce13066
ce2587	ce6685
ce2587	ce11521
ce2587	ce1791
ce2587	ce4870
ce2587	ce6309
ce2587	ce6214
ce2587	ce1951
ce2587	ce6962
ce2587	ce15250
ce2587	ce11521
ce2587	ce11521
ce2586	ce3997
ce2586	ce8274
ce18006	ce17292
ce18006	ce13521
ce18006	ce17292
ce18004	ce2189
ce18004	ce2505
ce18004	ce14072
ce18004	ce2741
ce18004	ce10262
ce18004	ce15250
ce18004	ce2741
ce18004	ce2741
ce18005	ce18191
ce2610	ce3570
ce2610	ce9001
ce2618	ce8786
ce2618	ce13219
ce17979	ce3956
ce17978	ce18646
ce15048	ce8919
ce15048	ce3102
ce15048	ce12186
ce15048	ce11188
ce15048	ce11929
ce15048	ce3102
ce15048	ce11188
ce15048	ce3102
ce15048	ce8919
ce15048	ce3102
ce15048	ce8919
ce5047	ce11521
ce5047	ce5177
ce5049	ce8007
ce17972	ce17096
ce15043	ce4680
ce15043	ce4976
ce15043	ce4976
ce15042	ce15392
ce13586	ce17182
ce5682	ce14945
ce5681	ce16866
ce5681	ce6991
ce5681	ce7079
ce5681	ce16003
ce5681	ce13913
ce5681	ce16371
ce5681	ce14608
ce5681	ce68
ce5681	ce16867
ce5681	ce3148
ce5681	ce5515
ce5681	ce16003
ce5681	ce16371
ce5681	ce14608
ce5681	ce68
ce5681	ce16867
ce5684	ce7821
ce2035	ce5156
ce2035	ce18045
ce2035	ce1686
ce2035	ce761
ce2035	ce15281
ce2035	ce7498
ce2035	ce1452
ce13588	ce10707
ce2036	ce2036
ce15855	ce16928
ce7821	ce8111
ce7821	ce4422
ce7821	ce4390
ce7821	ce2760
ce7821	ce5684
ce7821	ce8111
ce7821	ce4390
ce7821	ce2760
ce7821	ce9581
ce7821	ce7162
ce7821	ce8111
ce7821	ce8111
ce14478	ce5324
ce14478	ce12881
ce14478	ce7561
ce14478	ce13218
ce14478	ce9545
ce14478	ce4976
ce14478	ce5324
ce14478	ce12881
ce14478	ce7561
ce14478	ce13218
ce14478	ce4976
ce14478	ce10979
ce12615	ce13423
ce12615	ce8534
ce12615	ce8071
ce12615	ce9566
ce12615	ce700
ce12615	ce2534
ce12615	ce11035
ce12615	ce15674
ce12615	ce3737
ce12615	ce12685
ce12615	ce211
ce12615	ce15817
ce12615	ce527
ce12615	ce11521
ce12615	ce18426
ce12615	ce845
ce12615	ce3367
ce12615	ce13424
ce12615	ce360
ce12615	ce2414
ce12615	ce10019
ce12615	ce1780
ce12615	ce27
ce12615	ce12498
ce12615	ce3009
ce12615	ce2309
ce12615	ce9827
ce12615	ce16824
ce12615	ce2320
ce12615	ce9823
ce12615	ce16039
ce12615	ce112
ce12615	ce15680
ce12615	ce16
ce12615	ce17433
ce12615	ce7872
ce12615	ce211
ce12615	ce11098
ce12615	ce10019
ce12615	ce1780
ce12615	ce3009
ce12615	ce2309
ce12615	ce9827
ce12615	ce9823
ce12615	ce10925
ce2924	ce7104
ce2924	ce6525
ce2924	ce1515
ce2924	ce3557
ce2924	ce7055
ce2924	ce14262
ce2924	ce7055
ce2923	ce9638
ce294	ce14867
ce16401	ce5161
ce16401	ce5776
ce16401	ce5161
ce290	ce2572
ce290	ce2714
ce290	ce10202
ce290	ce13883
ce290	ce2572
ce290	ce2714
ce290	ce10202
ce290	ce13883
ce292	ce14608
ce292	ce6757
ce292	ce13273
ce293	ce12270
ce293	ce16036
ce8997	ce3738
ce8997	ce14899
ce8997	ce12516
ce8997	ce10982
ce8997	ce3738
ce299	ce7877
ce299	ce8206
ce299	ce1883
ce299	ce11340
ce17809	ce2556
ce17809	ce5161
ce17809	ce6339
ce17809	ce2556
ce17809	ce5161
ce17808	ce5236
ce2327	ce5028
ce2320	ce12615
ce1804	ce1014
ce5867	ce5404
ce5867	ce6231
ce13672	ce16412
ce13672	ce17827
ce14583	ce16121
ce11189	ce7877
ce11189	ce2533
ce11184	ce12976
ce11184	ce12976
ce11182	ce17182
ce11183	ce3671
ce11744	ce4826
ce11744	ce10081
ce11744	ce5943
ce11744	ce6893
ce11744	ce3674
ce11744	ce5262
ce11744	ce16994
ce11744	ce18882
ce11744	ce8122
ce11745	ce1377
ce11743	ce6546
ce11740	ce1377
ce11741	ce15788
ce11741	ce11739
ce11741	ce5757
ce11741	ce3292
ce11741	ce15788
ce11741	ce5757
ce11741	ce5757
ce5262	ce3827
ce5262	ce11744
ce5262	ce3827
ce5262	ce11744
ce5262	ce11744
ce5264	ce846
ce14293	ce14508
ce14293	ce15857
ce14293	ce15900
ce11696	ce8788
ce11697	ce14867
ce1560	ce3649
ce1560	ce3674
ce1162	ce412
ce1162	ce1014
ce16629	ce4826
ce16629	ce12687
ce5317	ce11338
ce5317	ce11338
ce5310	ce404
ce5310	ce7654
ce1168	ce4172
ce1168	ce13126
ce1168	ce5889
ce1168	ce95
ce1168	ce12975
ce1168	ce7266
ce1168	ce13126
ce1168	ce7266
ce1168	ce5889
ce1168	ce7266
ce1168	ce13126
ce1168	ce5889
ce16625	ce9527
ce16625	ce10019
ce16625	ce2292
ce16625	ce9527
ce16625	ce7163
ce16626	ce12976
ce16626	ce12186
ce16531	ce7561
ce16531	ce9545
ce16531	ce7561
ce16531	ce7561
ce1309	ce1491
ce1309	ce7714
ce1309	ce2163
ce1309	ce11797
ce1309	ce11572
ce1309	ce5758
ce1309	ce15098
ce1309	ce11572
ce1309	ce11572
ce13905	ce3000
ce13905	ce8116
ce13905	ce1377
ce13905	ce7563
ce13905	ce10552
ce13905	ce13758
ce13905	ce13758
ce1302	ce13488
ce1302	ce5969
ce1302	ce11571
ce1302	ce3317
ce1302	ce18619
ce1302	ce3651
ce1302	ce958
ce1302	ce17202
ce1302	ce19012
ce1302	ce3317
ce13909	ce2747
ce1307	ce3767
ce12189	ce7645
ce12188	ce16040
ce12188	ce7077
ce12188	ce839
ce12188	ce11486
ce12188	ce16742
ce12188	ce12641
ce12188	ce16040
ce12188	ce7077
ce12188	ce839
ce12188	ce11486
ce12188	ce16742
ce10975	ce17808
ce754	ce8700
ce15450	ce2533
ce15451	ce4100
ce15451	ce4100
ce10979	ce3103
ce10979	ce14478
ce9230	ce2992
ce9230	ce2992
ce193	ce10017
ce193	ce3759
ce191	ce13752
ce13731	ce8605
ce1768	ce17721
ce1768	ce14867
ce1768	ce5663
ce1766	ce9527
ce1766	ce15605
ce1766	ce1198
ce1766	ce2936
ce1766	ce123
ce1766	ce3916
ce1766	ce1014
ce1766	ce2936
ce1766	ce123
ce1766	ce9527
ce1766	ce3916
ce1766	ce15605
ce1766	ce9527
ce1766	ce2936
ce1766	ce3916
ce1766	ce15605
ce1766	ce123
ce1766	ce7561
ce1767	ce1231
ce1767	ce3956
ce1767	ce16955
ce1767	ce1883
ce1767	ce15358
ce1945	ce12798
ce1945	ce18946
ce14870	ce5886
ce1784	ce3027
ce17572	ce13912
ce17571	ce9545
ce17570	ce10019
ce9584	ce393
ce9584	ce13004
ce9584	ce11521
ce9584	ce2595
ce9584	ce17397
ce9584	ce11620
ce9584	ce6239
ce9581	ce1871
ce9581	ce7821
ce9581	ce8405
ce9581	ce1101
ce9581	ce3693
ce9581	ce14896
ce9581	ce12687
ce9581	ce7821
ce9581	ce7821
ce9342	ce3026
ce9342	ce3026
ce7782	ce14607
ce7782	ce18680
ce7782	ce12567
ce7782	ce2712
ce7782	ce18680
ce7785	ce5280
ce7039	ce4976
ce12338	ce362
ce12338	ce362
ce16346	ce886
ce16346	ce14415
ce16346	ce4976
ce16346	ce14415
ce16346	ce4976
ce3997	ce3458
ce3997	ce2586
ce3997	ce13126
ce3997	ce7562
ce3997	ce5161
ce3997	ce7562
ce3996	ce13947
ce16349	ce17705
ce16349	ce16493
ce16349	ce16500
ce16349	ce7429
ce16349	ce17705
ce16349	ce7429
ce16349	ce7429
ce16349	ce7429
ce14904	ce1101
ce14902	ce9545
ce14901	ce14901
ce14901	ce9545
ce14901	ce12038
ce11926	ce11521
ce13271	ce17499
ce13272	ce2795
ce13273	ce292
ce13273	ce15358
ce8183	ce12424
ce8183	ce10081
ce8182	ce16078
ce8184	ce8957
ce8184	ce8957
ce8184	ce8957
ce9690	ce16045
ce9691	ce6986
ce9691	ce14545
ce9694	ce412
ce9695	ce16955
ce577	ce577
ce9697	ce9086
ce9697	ce8789
ce9697	ce7844
ce9697	ce18192
ce9697	ce8155
ce8568	ce393
ce8568	ce10201
ce3200	ce11988
ce3200	ce10205
ce3200	ce7845
ce3200	ce7845
ce3200	ce11988
ce3200	ce11988
ce3205	ce6166
ce3204	ce10380
ce3204	ce691
ce7255	ce11083
ce12427	ce1231
ce12424	ce8183
ce12421	ce9638
ce3190	ce4660
ce3192	ce13219
ce2825	ce2556
ce2825	ce2556
ce2825	ce2556
ce2828	ce11243
ce14614	ce14614
ce9764	ce2924
ce9764	ce8997
ce404	ce3694
ce404	ce15837
ce404	ce13708
ce404	ce7446
ce404	ce3694
ce404	ce3694
ce9766	ce6673
ce3668	ce9119
ce409	ce2916
ce409	ce13126
ce409	ce5889
ce409	ce4389
ce409	ce13783
ce409	ce2916
ce409	ce5889
ce3840	ce11924
ce3335	ce5136
ce3335	ce5491
ce3335	ce7109
ce3335	ce13334
ce3335	ce6059
ce3335	ce1541
ce3335	ce13556
ce3335	ce3919
ce3335	ce730
ce3335	ce5491
ce3335	ce7109
ce3335	ce6059
ce6499	ce1910
ce6499	ce11872
ce6499	ce12455
ce6499	ce13819
ce6499	ce1842
ce6498	ce1506
ce6498	ce17884
ce2132	ce10019
ce6497	ce6497
ce3684	ce8534
ce3683	ce7715
ce6256	ce5992
ce7712	ce13914
ce7712	ce13914
ce12516	ce7877
ce12516	ce10516
ce12516	ce4586
ce12516	ce8997
ce13061	ce14867
ce13063	ce18106
ce13063	ce9085
ce13063	ce18106
ce13064	ce3918
ce13066	ce13066
ce13066	ce12466
ce13066	ce9545
ce13066	ce7649
ce13066	ce4976
ce13066	ce12466
ce13066	ce2762
ce13066	ce7649
ce13066	ce4976
ce13066	ce10516
ce13066	ce10577
ce16166	ce7046
ce16166	ce4826
ce16166	ce3970
ce16166	ce4826
ce16166	ce3970
ce2556	ce2556
ce2556	ce126
ce2556	ce7054
ce2556	ce13004
ce2556	ce8460
ce2556	ce8788
ce2556	ce3981
ce2556	ce8467
ce2557	ce6341
ce2557	ce6341
ce10578	ce12764
ce10578	ce5711
ce10578	ce10136
ce10578	ce10136
ce6782	ce16495
ce6782	ce9826
ce6782	ce3692
ce5028	ce12795
ce5028	ce17507
ce15050	ce7872
ce5070	ce2783
ce5070	ce15449
ce10577	ce13066
ce10577	ce3581
ce15054	ce15054
ce15054	ce10136
ce5073	ce5519
ce5073	ce6711
ce5073	ce9044
ce5073	ce6844
ce5073	ce13300
ce5073	ce1274
ce5073	ce3799
ce5073	ce3778
ce5073	ce17359
ce5073	ce2309
ce5073	ce5887
ce5073	ce8996
ce5073	ce6810
ce5073	ce6857
ce5073	ce10018
ce5073	ce6645
ce5073	ce13300
ce5073	ce3799
ce5073	ce17359
ce5073	ce8996
ce5073	ce6857
ce5073	ce10018
ce5073	ce5887
ce5073	ce6810
ce5073	ce3799
ce5073	ce3778
ce5073	ce6810
ce5073	ce2013
ce5073	ce5887
ce5073	ce3778
ce5073	ce5580
ce5073	ce3799
ce14262	ce2924
ce14260	ce1014
ce14260	ce3956
ce14261	ce2747
ce6075	ce3238
ce6075	ce2590
ce6075	ce2668
ce6075	ce2340
ce6075	ce4255
ce6075	ce16687
ce6075	ce547
ce6075	ce13126
ce6075	ce694
ce6075	ce13066
ce6075	ce5324
ce6075	ce11530
ce6075	ce1287
ce6075	ce11141
ce6075	ce2312
ce6075	ce11521
ce6075	ce5582
ce6075	ce14508
ce6075	ce1510
ce6075	ce13424
ce6075	ce6059
ce6075	ce1791
ce6075	ce1541
ce6075	ce14608
ce6075	ce2474
ce6075	ce2013
ce6075	ce14260
ce6075	ce4870
ce6075	ce1162
ce6075	ce6989
ce6075	ce12253
ce6075	ce13556
ce6075	ce13271
ce6075	ce14020
ce6075	ce1662
ce6075	ce6810
ce6075	ce1921
ce6075	ce4156
ce6075	ce13273
ce6075	ce4066
ce6074	ce7466
ce6074	ce7466
ce6074	ce7466
ce3531	ce1231
ce18107	ce7963
ce18107	ce7963
ce7815	ce1101
ce7815	ce8736
ce18105	ce1377
ce18104	ce13126
ce2489	ce7323
ce2958	ce15259
ce2958	ce19419
ce2958	ce19419
ce999	ce1014
ce12609	ce5176
ce10378	ce1014
ce7308	ce13300
ce7308	ce13300
ce2957	ce14645
ce2957	ce1101
ce2957	ce4522
ce2957	ce11999
ce2957	ce5091
ce2957	ce18680
ce2957	ce17977
ce2957	ce1377
ce2957	ce1951
ce2957	ce8207
ce2957	ce13667
ce2957	ce4522
ce2957	ce2542
ce2957	ce18680
ce2957	ce1377
ce2957	ce13667
ce2955	ce7913
ce2955	ce6226
ce4413	ce3956
ce17810	ce2949
ce17812	ce412
ce16431	ce3256
ce11422	ce6030
ce16432	ce10319
ce6673	ce13423
ce6673	ce14546
ce6673	ce1985
ce6673	ce2969
ce6673	ce241
ce6673	ce2801
ce6673	ce10813
ce6673	ce1386
ce6673	ce16370
ce6673	ce7622
ce6673	ce3973
ce6673	ce18678
ce6673	ce5212
ce6673	ce2879
ce6673	ce9766
ce6673	ce3973
ce6673	ce5212
ce6673	ce2969
ce6673	ce13423
ce6673	ce14546
ce6673	ce1985
ce6673	ce241
ce6673	ce2801
ce6673	ce1386
ce6673	ce16370
ce6673	ce7622
ce6673	ce3973
ce6673	ce8558
ce6673	ce12320
ce6673	ce13423
ce6673	ce10813
ce6673	ce7622
ce6673	ce7622
ce6673	ce13423
ce6673	ce10813
ce6673	ce12320
ce2319	ce13503
ce2319	ce8959
ce2319	ce1814
ce2319	ce15050
ce2319	ce13883
ce2319	ce13503
ce2319	ce15050
ce2319	ce13883
ce2319	ce1814
ce2319	ce15050
ce2319	ce13503
ce2319	ce1814
ce2319	ce13883
ce2292	ce16625
ce2292	ce3368
ce2292	ce7877
ce2292	ce3570
ce2292	ce15860
ce2292	ce8405
ce2292	ce16239
ce2292	ce8311
ce2292	ce8696
ce2292	ce7953
ce2292	ce16315
ce2292	ce7872
ce2292	ce16688
ce2292	ce3674
ce2292	ce15494
ce2292	ce7645
ce2292	ce11340
ce2292	ce4946
ce2292	ce13236
ce15189	ce6843
ce13489	ce9119
ce13489	ce17884
ce13488	ce2874
ce13488	ce5136
ce13488	ce8009
ce13488	ce9397
ce13488	ce858
ce13488	ce11521
ce13488	ce5799
ce13488	ce9545
ce13488	ce4156
ce13488	ce9378
ce13488	ce11744
ce13488	ce5136
ce13488	ce8009
ce13488	ce9378
ce13488	ce11744
ce13488	ce1070
ce13488	ce11521
ce13488	ce2874
ce13488	ce2794
ce13488	ce858
ce13488	ce11744
ce13488	ce2794
ce13488	ce2874
ce13488	ce858
ce13488	ce11521
ce15182	ce822
ce15182	ce11389
ce15182	ce7451
ce15182	ce8269
ce15182	ce822
ce15182	ce822
ce15182	ce822
ce15183	ce7877
ce15184	ce18680
ce15184	ce18680
ce15184	ce18680
ce15184	ce18680
ce15186	ce11521
ce15186	ce11521
ce18619	ce8110
ce18619	ce12317
ce18619	ce12317
ce18619	ce12317
ce13649	ce15226
ce13649	ce3317
ce13649	ce7039
ce13649	ce14375
ce13649	ce7323
ce13649	ce6685
ce13649	ce1749
ce13649	ce9545
ce13649	ce14375
ce13649	ce7323
ce13649	ce7039
ce13649	ce1213
ce13649	ce10380
ce13649	ce3317
ce13649	ce1749
ce13649	ce7323
ce13649	ce17489
ce13649	ce10380
ce13649	ce14375
ce13649	ce7039
ce13649	ce3317
ce13649	ce1213
ce13649	ce1749
ce4227	ce3477
ce5254	ce11987
ce5255	ce7382
ce5256	ce8007
ce6308	ce4287
ce5253	ce316
ce5253	ce7421
ce5253	ce90
ce5253	ce4877
ce5253	ce3172
ce5253	ce13050
ce5253	ce140
ce5253	ce3191
ce5253	ce480
ce5253	ce7473
ce5253	ce5857
ce5253	ce9473
ce5253	ce5062
ce5253	ce4872
ce5253	ce1434
ce5253	ce17898
ce5253	ce1238
ce5253	ce5018
ce5253	ce510
ce5253	ce6945
ce5253	ce4396
ce5253	ce83
ce5253	ce9826
ce5253	ce1519
ce5253	ce3838
ce5253	ce2508
ce5253	ce3185
ce5253	ce3187
ce5253	ce1910
ce5253	ce4970
ce5253	ce13427
ce5253	ce383
ce5253	ce5218
ce5253	ce5491
ce5253	ce4377
ce5253	ce2193
ce5253	ce582
ce5253	ce1208
ce5253	ce3065
ce5253	ce10477
ce5253	ce2047
ce5253	ce10569
ce16501	ce6962
ce16500	ce16500
ce16500	ce3160
ce16500	ce7563
ce16500	ce14947
ce16500	ce16493
ce16500	ce8460
ce16500	ce16349
ce4307	ce2652
ce4307	ce16239
ce4307	ce3674
ce16627	ce18946
ce16627	ce2817
ce16627	ce1377
ce16627	ce1945
ce11736	ce8788
ce14042	ce2949
ce14041	ce7645
ce5092	ce1014
ce376	ce2399
ce376	ce12798
ce376	ce2885
ce376	ce7654
ce376	ce7654
ce19524	ce14608
ce19524	ce14608
ce5091	ce2957
ce5099	ce19028
ce5099	ce3970
ce4788	ce6197
ce4788	ce7655
ce4788	ce1814
ce4788	ce6197
ce4788	ce7655
ce8958	ce3674
ce8958	ce3956
ce6307	ce2783
ce17584	ce4826
ce17740	ce17467
ce17740	ce6412
ce12991	ce8534
ce12991	ce694
ce12991	ce16076
ce12991	ce1267
ce12991	ce4939
ce12991	ce1904
ce12991	ce14203
ce12991	ce11087
ce12991	ce3683
ce12991	ce1377
ce12991	ce16469
ce12991	ce13422
ce12991	ce11272
ce12991	ce4156
ce5322	ce10132
ce5324	ce5324
ce5324	ce412
ce1174	ce16161
ce1174	ce12643
ce1177	ce1177
ce15526	ce5432
ce4233	ce8274
ce15525	ce5160
ce15525	ce5160
ce12191	ce12568
ce12191	ce14608
ce12191	ce12081
ce12191	ce12081
ce4129	ce4256
ce4129	ce3973
ce4129	ce3973
ce1775	ce917
ce1950	ce3956
ce1957	ce13816
ce1957	ce12762
ce14867	ce2501
ce14867	ce11697
ce14867	ce4643
ce14867	ce12949
ce14867	ce294
ce14867	ce3069
ce14867	ce2985
ce14867	ce15247
ce14867	ce13061
ce14867	ce3298
ce14867	ce687
ce14867	ce208
ce14867	ce4030
ce14867	ce6221
ce14867	ce16993
ce14867	ce1270
ce14867	ce3477
ce14867	ce1510
ce14867	ce3673
ce14867	ce9545
ce14867	ce9959
ce14867	ce7649
ce14867	ce14834
ce14867	ce4643
ce14867	ce687
ce14867	ce208
ce14867	ce16993
ce14867	ce3477
ce14867	ce1510
ce14867	ce3673
ce14867	ce2762
ce14867	ce9959
ce14867	ce7649
ce14867	ce14834
ce14867	ce12949
ce14867	ce4643
ce14867	ce7649
ce14867	ce294
ce14867	ce13061
ce14867	ce1768
ce14867	ce3477
ce14867	ce14834
ce14867	ce4643
ce14867	ce7649
ce14867	ce3477
ce14867	ce12949
ce14867	ce294
ce14867	ce13061
ce14867	ce14834
ce14868	ce17610
ce14869	ce5092
ce14869	ce16864
ce14869	ce3737
ce14869	ce2980
ce14869	ce555
ce14869	ce13817
ce14869	ce4890
ce14869	ce5092
ce14869	ce555
ce14869	ce13817
ce1959	ce2714
ce1959	ce3768
ce1959	ce1560
ce1959	ce2714
ce1959	ce1560
ce1959	ce3768
ce17360	ce13107
ce1791	ce1014
ce1792	ce2856
ce1792	ce13814
ce1792	ce6102
ce1792	ce1631
ce1792	ce5473
ce1792	ce1871
ce1792	ce8824
ce1792	ce6989
ce1792	ce2062
ce1792	ce7646
ce1792	ce7525
ce1792	ce13814
ce1792	ce6102
ce1792	ce1871
ce1792	ce7525
ce12764	ce10578
ce17569	ce12038
ce17242	ce17397
ce7027	ce4256
ce7027	ce994
ce7026	ce4345
ce7026	ce1034
ce7026	ce12991
ce7026	ce5924
ce16359	ce1585
ce16359	ce1070
ce16359	ce9662
ce16359	ce3650
ce16359	ce5307
ce16359	ce17202
ce16359	ce18024
ce16359	ce18821
ce16359	ce17644
ce16359	ce9662
ce16359	ce17202
ce16359	ce18024
ce3047	ce3838
ce3047	ce7422
ce3047	ce4688
ce3047	ce6102
ce3047	ce8219
ce3047	ce7496
ce3047	ce4710
ce3047	ce10017
ce3047	ce78
ce3047	ce9959
ce3047	ce9959
ce3047	ce877
ce694	ce11240
ce694	ce2352
ce694	ce5943
ce694	ce13106
ce694	ce12321
ce2668	ce3956
ce2668	ce1014
ce563	ce3292
ce12186	ce1489
ce12186	ce16003
ce12186	ce16626
ce12186	ce13880
ce12186	ce15048
ce12186	ce13880
ce8790	ce10019
ce8791	ce16315
ce8791	ce6893
ce8791	ce3674
ce8791	ce15322
ce7242	ce18882
ce7242	ce19115
ce6313	ce1218
ce6313	ce7872
ce6313	ce7645
ce6313	ce10439
ce13108	ce691
ce13106	ce694
ce13106	ce775
ce13106	ce775
ce13107	ce5189
ce13107	ce17360
ce13105	ce1968
ce13105	ce8180
ce13105	ce18680
ce2831	ce16286
ce2831	ce95
ce7408	ce7408
ce7408	ce9426
ce7408	ce9545
ce7408	ce2762
ce6867	ce6867
ce2838	ce2572
ce2838	ce2042
ce2838	ce12540
ce2838	ce11033
ce2838	ce13028
ce2838	ce2795
ce2838	ce18680
ce2838	ce252
ce2838	ce6989
ce2838	ce9475
ce2838	ce2042
ce2838	ce12540
ce2838	ce13028
ce2838	ce252
ce2838	ce6989
ce2838	ce9475
ce16994	ce7644
ce16994	ce8534
ce16994	ce3927
ce16994	ce13587
ce16994	ce14905
ce16994	ce17361
ce16994	ce12226
ce16994	ce11521
ce16994	ce3430
ce16994	ce14835
ce16994	ce16278
ce16994	ce2309
ce16994	ce2171
ce16994	ce6962
ce16994	ce13785
ce16994	ce11744
ce16994	ce9825
ce16994	ce13667
ce16994	ce7644
ce16994	ce14905
ce16994	ce17361
