INTERACTOR_A	INTERACTOR_B
hs5903	hs200
hs5903	hs8104
hs5903	hs8104
hs5903	hs5984
hs5903	hs8104
hs5903	hs200
hs5674	hs17266
hs5901	hs18222
hs5901	hs14378
hs5901	hs18222
hs5901	hs14378
hs5901	hs18222
hs5901	hs14378
hs5901	hs18222
hs5901	hs17266
hs5676	hs1132
hs5676	hs13915
hs5676	hs7953
hs5676	hs13915
hs5676	hs1692
hs5676	hs4577
hs5676	hs1132
hs5676	hs13060
hs5676	hs4577
hs5676	hs10641
hs5676	hs13915
hs5676	hs1692
hs5676	hs1132
hs5676	hs14679
hs5676	hs1132
hs5676	hs1692
hs5676	hs4577
hs5676	hs13060
hs5676	hs10641
hs5671	hs13688
hs5671	hs14831
hs5671	hs5493
hs5671	hs589
hs5671	hs3236
hs5671	hs2998
hs5671	hs7452
hs5671	hs7452
hs5671	hs2312
hs5671	hs2312
hs5671	hs3785
hs5671	hs3236
hs5671	hs13688
hs5671	hs2998
hs5671	hs13688
hs5671	hs268
hs5671	hs3236
hs5671	hs2998
hs5671	hs5493
hs5671	hs1096
hs5671	hs7125
hs5671	hs589
hs5671	hs13688
hs5671	hs3785
hs5671	hs18059
hs5671	hs187
hs5671	hs14703
hs5904	hs196
hs5904	hs196
hs5904	hs15796
hs5904	hs1911
hs5904	hs15796
hs5904	hs196
hs4893	hs19068
hs4893	hs19267
hs4893	hs17715
hs4893	hs19295
hs4893	hs19272
hs4893	hs5056
hs8335	hs8335
hs8333	hs7492
hs8333	hs7481
hs8332	hs11647
hs8332	hs9756
hs8332	hs9817
hs8332	hs9781
hs8332	hs9756
hs8332	hs11647
hs8332	hs11647
hs8332	hs9756
hs8332	hs11088
hs8332	hs9781
hs17792	hs6613
hs8339	hs323
hs8339	hs11716
hs8339	hs11703
hs17795	hs8281
hs17795	hs8281
hs8622	hs3447
hs8622	hs15645
hs8622	hs20150
hs8622	hs4861
hs8622	hs18672
hs8622	hs15105
hs8622	hs15105
hs8622	hs4861
hs8622	hs20150
hs8622	hs7317
hs8622	hs18672
hs8622	hs15645
hs8622	hs3447
hs8622	hs15105
hs8622	hs15267
hs8622	hs18672
hs8622	hs3447
hs8622	hs4861
hs8622	hs20150
hs8622	hs15645
hs8625	hs6050
hs8625	hs5495
hs8625	hs6050
hs8625	hs6050
hs8625	hs5495
hs8625	hs6050
hs8625	hs5842
hs8626	hs619
hs8626	hs619
hs8626	hs10790
hs8626	hs10790
hs8626	hs10790
hs8626	hs9876
hs8626	hs619
hs5013	hs3744
hs5013	hs3744
hs5013	hs9790
hs5013	hs1492
hs5012	hs16636
hs5012	hs16920
hs5012	hs10769
hs5012	hs803
hs5012	hs812
hs5012	hs21094
hs5012	hs21094
hs5012	hs21094
hs5012	hs21094
hs5012	hs17436
hs5012	hs2667
hs5012	hs1505
hs5012	hs1499
hs5012	hs16636
hs5012	hs16470
hs5012	hs16636
hs5012	hs11863
hs5012	hs113
hs5012	hs823
hs5012	hs88
hs5012	hs751
hs5012	hs14292
hs5012	hs14944
hs5012	hs15608
hs5012	hs2667
hs5012	hs19418
hs5012	hs803
hs5012	hs11700
hs5012	hs1918
hs5012	hs812
hs5015	hs5015
hs5015	hs5842
hs5015	hs16239
hs5014	hs209
hs5017	hs19030
hs20075	hs2538
hs20075	hs5713
hs20075	hs301
hs20075	hs5895
hs20075	hs4060
hs20075	hs18476
hs20075	hs4060
hs20075	hs301
hs20075	hs18476
hs20075	hs5895
hs20075	hs5713
hs20075	hs18476
hs20075	hs301
hs20075	hs5895
hs20075	hs2538
hs20075	hs5713
hs20075	hs18476
hs20075	hs2538
hs20075	hs5895
hs20075	hs4060
hs8645	hs1538
hs8645	hs8903
hs8645	hs6641
hs8645	hs1573
hs8645	hs2602
hs8645	hs1538
hs8645	hs9260
hs8645	hs6641
hs8645	hs8903
hs8645	hs8519
hs8645	hs7761
hs8645	hs7040
hs20070	hs6820
hs19237	hs16178
hs19237	hs16178
hs19237	hs10948
hs19237	hs16178
hs16775	hs5410
hs16775	hs5197
hs8643	hs1717
hs8643	hs10255
hs8643	hs7761
hs8643	hs8889
hs8643	hs5926
hs8643	hs6641
hs8643	hs6934
hs8643	hs8903
hs8643	hs1573
hs8643	hs12645
hs8643	hs9670
hs12454	hs12454
hs12454	hs11095
hs12454	hs4173
hs20111	hs16704
hs20114	hs5340
hs20114	hs5340
hs20114	hs134
hs20114	hs134
hs20114	hs5340
hs20114	hs5340
hs20114	hs134
hs12451	hs19278
hs12451	hs1643
hs12451	hs5926
hs12451	hs6731
hs12451	hs326
hs12451	hs15756
hs12451	hs17139
hs12451	hs10422
hs12451	hs14004
hs12451	hs11943
hs12451	hs10685
hs12451	hs2549
hs12451	hs891
hs12451	hs5170
hs16519	hs18710
hs16519	hs7769
hs16519	hs21394
hs16519	hs7905
hs16519	hs19133
hs16519	hs13979
hs16519	hs5807
hs16519	hs18710
hs16519	hs21394
hs16519	hs7769
hs16519	hs19133
hs16519	hs5807
hs16519	hs19133
hs16519	hs5807
hs16519	hs21394
hs16519	hs7905
hs16519	hs13979
hs16519	hs18710
hs16519	hs7769
hs16519	hs21394
hs16519	hs7905
hs16519	hs7769
hs16519	hs13979
hs16519	hs18710
hs9573	hs1225
hs18783	hs12386
hs16513	hs19298
hs16512	hs16463
hs16512	hs13062
hs16512	hs15437
hs16512	hs15858
hs16512	hs18973
hs16512	hs19804
hs16512	hs20452
hs16512	hs12650
hs16512	hs3213
hs16510	hs17899
hs9578	hs18805
hs9578	hs10771
hs9578	hs18805
hs9578	hs15827
hs2547	hs2547
hs2547	hs3673
hs2547	hs4027
hs2547	hs2338
hs2547	hs474
hs2547	hs4027
hs2547	hs3673
hs2547	hs3249
hs2547	hs2865
hs2547	hs1620
hs2547	hs2559
hs2547	hs3673
hs2547	hs220
hs2547	hs3885
hs2547	hs2804
hs2547	hs3361
hs2547	hs2704
hs2547	hs3249
hs2547	hs2559
hs2547	hs8713
hs2544	hs3688
hs2545	hs16798
hs2545	hs21009
hs2545	hs20491
hs2545	hs15909
hs2545	hs17407
hs2545	hs17168
hs2545	hs17174
hs2545	hs15415
hs2545	hs17577
hs2545	hs20522
hs2545	hs17545
hs2545	hs16753
hs2545	hs16753
hs2545	hs20491
hs2545	hs17168
hs2545	hs16798
hs2545	hs21009
hs2545	hs17407
hs2545	hs17174
hs2545	hs15415
hs2545	hs15909
hs2545	hs20522
hs2545	hs17545
hs2545	hs17577
hs2542	hs828
hs2542	hs828
hs2542	hs828
hs2540	hs891
hs2540	hs9945
hs2540	hs589
hs8641	hs12622
hs2549	hs755
hs2549	hs4495
hs2549	hs5072
hs2549	hs12176
hs2549	hs2742
hs2549	hs8312
hs2549	hs2602
hs2549	hs312
hs2549	hs312
hs2549	hs755
hs2549	hs755
hs2549	hs17891
hs2549	hs1175
hs2549	hs1175
hs2549	hs8898
hs2549	hs8898
hs2549	hs7761
hs2549	hs9813
hs2549	hs9488
hs2549	hs11586
hs2549	hs20107
hs2549	hs9488
hs2549	hs11586
hs2549	hs437
hs2549	hs9789
hs2549	hs8312
hs2549	hs8312
hs2549	hs8312
hs2549	hs619
hs2549	hs619
hs2549	hs8312
hs2549	hs8177
hs2549	hs9719
hs2549	hs1220
hs2549	hs1866
hs2549	hs1596
hs2549	hs8312
hs2549	hs587
hs2549	hs9789
hs2549	hs9813
hs2549	hs9789
hs2549	hs9813
hs2549	hs9813
hs2549	hs4806
hs2549	hs542
hs2549	hs10181
hs2549	hs10181
hs2549	hs10181
hs2549	hs6560
hs2549	hs9746
hs2549	hs539
hs2549	hs539
hs2549	hs14235
hs2549	hs9488
hs2549	hs2871
hs2549	hs2871
hs2549	hs414
hs2549	hs10668
hs2549	hs14135
hs2549	hs9440
hs2549	hs6520
hs2549	hs1568
hs2549	hs7729
hs2549	hs7040
hs2549	hs6559
hs2549	hs13062
hs2549	hs4321
hs2549	hs4321
hs2549	hs11407
hs2549	hs10215
hs2549	hs11407
hs2549	hs414
hs2549	hs414
hs2549	hs4194
hs2549	hs11294
hs2549	hs5170
hs2549	hs9488
hs2549	hs3643
hs2549	hs6056
hs2549	hs6056
hs2549	hs1574
hs2549	hs16785
hs2549	hs5170
hs2549	hs8105
hs2549	hs12645
hs2549	hs13592
hs2549	hs9487
hs2549	hs4495
hs2549	hs356
hs2549	hs356
hs2549	hs3834
hs2549	hs3834
hs2549	hs3100
hs2549	hs3103
hs2549	hs6520
hs2549	hs6520
hs2549	hs2602
hs2549	hs2602
hs2549	hs8802
hs2549	hs9488
hs2549	hs10228
hs2549	hs9256
hs2549	hs9488
hs2549	hs17863
hs2549	hs17863
hs2549	hs414
hs2549	hs12376
hs2549	hs4806
hs2549	hs4806
hs2549	hs14841
hs2549	hs14841
hs2549	hs2742
hs2549	hs8312
hs2549	hs9488
hs2549	hs414
hs2549	hs5576
hs2549	hs539
hs2549	hs9487
hs2549	hs8772
hs2549	hs8105
hs2549	hs8312
hs2549	hs9488
hs2549	hs8128
hs2549	hs8177
hs2549	hs4321
hs2549	hs9488
hs2549	hs312
hs2549	hs13001
hs2549	hs8417
hs2549	hs2632
hs2549	hs12681
hs2549	hs8312
hs2549	hs4428
hs2549	hs8772
hs2549	hs414
hs2549	hs7344
hs2549	hs13892
hs2549	hs3225
hs2549	hs12645
hs2549	hs10067
hs2549	hs14135
hs2549	hs10130
hs2549	hs9511
hs2549	hs14841
hs2549	hs437
hs2549	hs2871
hs2549	hs755
hs2549	hs18613
hs2549	hs11407
hs2549	hs12376
hs2549	hs7710
hs2549	hs4844
hs2549	hs19804
hs2549	hs12825
hs2549	hs7729
hs2549	hs15105
hs2549	hs209
hs2549	hs9488
hs2549	hs619
hs2549	hs638
hs2549	hs8673
hs2549	hs12681
hs2549	hs8884
hs2549	hs3286
hs2549	hs4321
hs2549	hs13062
hs2549	hs16785
hs2549	hs5170
hs2549	hs8105
hs2549	hs11036
hs21303	hs7412
hs6599	hs13621
hs6599	hs13621
hs6599	hs13621
hs6598	hs21394
hs6598	hs9680
hs6597	hs17457
hs6597	hs17520
hs6597	hs17520
hs6597	hs17457
hs6590	hs10803
hs6590	hs10803
hs6590	hs525
hs6590	hs7128
hs6590	hs1530
hs6590	hs245
hs6590	hs10803
hs6590	hs1347
hs6590	hs1530
hs6590	hs2051
hs6593	hs17519
hs6593	hs13665
hs6593	hs6989
hs6593	hs10615
hs6593	hs10298
hs6593	hs3270
hs6593	hs7662
hs6593	hs4420
hs6593	hs6258
hs6593	hs14229
hs6593	hs8500
hs6593	hs5515
hs6593	hs7858
hs6593	hs6225
hs6593	hs5884
hs6593	hs7448
hs6593	hs7666
hs6593	hs6589
hs6593	hs8283
hs6593	hs1
hs6593	hs2164
hs6593	hs5073
hs6593	hs5340
hs6593	hs5222
hs6593	hs8749
hs6593	hs14386
hs6593	hs9940
hs6593	hs1112
hs6593	hs11105
hs6593	hs345
hs6593	hs8743
hs6593	hs8743
hs6593	hs13665
hs6593	hs17519
hs6593	hs345
hs6593	hs5515
hs6593	hs17519
hs6593	hs11105
hs6593	hs6589
hs6593	hs7448
hs6593	hs10298
hs6593	hs5340
hs6593	hs5073
hs6593	hs10615
hs6593	hs2164
hs6593	hs7662
hs6593	hs54
hs6593	hs14229
hs6593	hs6258
hs6593	hs14386
hs6593	hs20452
hs6593	hs7666
hs6593	hs6989
hs6593	hs3270
hs6593	hs8743
hs6593	hs1112
hs6593	hs5884
hs6593	hs4420
hs6593	hs345
hs6593	hs8749
hs6593	hs5222
hs6593	hs8283
hs6593	hs15764
hs6593	hs9940
hs6593	hs8283
hs6593	hs7210
hs6592	hs19545
hs6592	hs2240
hs6592	hs6718
hs6592	hs6718
hs6592	hs6718
hs6592	hs3274
hs6592	hs1619
hs6592	hs1568
hs6592	hs19545
hs6592	hs1568
hs6592	hs16704
hs6592	hs11115
hs6592	hs16928
hs6592	hs7656
hs6592	hs18480
hs6592	hs1619
hs6592	hs16178
hs6592	hs15497
hs6592	hs21092
hs6592	hs13813
hs6592	hs10665
hs6592	hs7021
hs15152	hs15152
hs15150	hs9558
hs15150	hs18326
hs15150	hs19113
hs15151	hs6728
hs15151	hs11210
hs15151	hs9765
hs21249	hs11807
hs21248	hs11807
hs21248	hs11807
hs21247	hs11806
hs21247	hs11638
hs21247	hs4096
hs10324	hs7543
hs10324	hs7570
hs10324	hs7728
hs10324	hs7624
hs10324	hs7543
hs10324	hs9765
hs10324	hs11467
hs10322	hs4729
hs10322	hs2694
hs10322	hs10351
hs10322	hs11140
hs10322	hs2694
hs10322	hs12743
hs10322	hs12743
hs10322	hs12743
hs10322	hs15753
hs10322	hs21226
hs10322	hs11140
hs10322	hs2694
hs10322	hs17383
hs10322	hs21173
hs10322	hs12743
hs10322	hs22013
hs10322	hs12752
hs10322	hs15426
hs10322	hs6050
hs10322	hs12743
hs10322	hs2420
hs10322	hs5395
hs10322	hs5757
hs10322	hs11140
hs10322	hs13976
hs10322	hs11140
hs10322	hs11575
hs10322	hs5495
hs10322	hs10263
hs10322	hs10626
hs10322	hs6050
hs10323	hs10323
hs10323	hs11420
hs10323	hs6254
hs10323	hs11420
hs10323	hs7073
hs9787	hs5932
hs10328	hs12808
hs10328	hs9907
hs10328	hs5323
hs10328	hs8913
hs10328	hs9658
hs10328	hs6517
hs10328	hs5489
hs10328	hs15213
hs10328	hs5523
hs10328	hs12808
hs10328	hs12808
hs10328	hs6517
hs10328	hs15213
hs10328	hs8913
hs10328	hs5523
hs10328	hs6170
hs10328	hs6292
hs10328	hs9658
hs10328	hs8186
hs10328	hs5323
hs10328	hs12808
hs10328	hs2970
hs10328	hs8104
hs10328	hs9104
hs10328	hs15176
hs3145	hs16667
hs3145	hs280
hs3145	hs280
hs3145	hs16667
hs3145	hs16667
hs3145	hs280
hs3145	hs18922
hs3145	hs20722
hs3145	hs16667
hs3144	hs21258
hs17800	hs9221
hs17800	hs9221
hs3410	hs14679
hs3410	hs2471
hs3417	hs11359
hs3417	hs13596
hs3417	hs437
hs3417	hs9412
hs3417	hs13171
hs3417	hs13171
hs3417	hs6881
hs3417	hs4729
hs3417	hs12227
hs3417	hs15597
hs3417	hs11301
hs3417	hs21664
hs3417	hs5628
hs3417	hs5236
hs3417	hs15597
hs3417	hs12227
hs3417	hs5814
hs3417	hs1796
hs3417	hs3178
hs3417	hs9058
hs3417	hs16294
hs3417	hs11301
hs3417	hs5814
hs3417	hs11359
hs3417	hs8206
hs3417	hs1354
hs3417	hs437
hs3417	hs13171
hs3417	hs878
hs3417	hs12227
hs3417	hs1629
hs17807	hs3275
hs3143	hs4241
hs3143	hs8736
hs3143	hs3905
hs3143	hs9929
hs3143	hs2583
hs3143	hs2702
hs3142	hs8898
hs3419	hs3846
hs3419	hs5154
hs3419	hs3776
hs17809	hs19266
hs17809	hs656
hs17809	hs7164
hs17809	hs5702
hs17809	hs6780
hs1369	hs10736
hs1368	hs1695
hs1368	hs1695
hs1368	hs10059
hs1368	hs18347
hs1818	hs2882
hs1815	hs12566
hs1815	hs5433
hs1815	hs12566
hs1815	hs19688
hs1360	hs8317
hs1360	hs12693
hs1360	hs1755
hs1360	hs16704
hs1360	hs10790
hs1360	hs14766
hs1360	hs6219
hs1360	hs12693
hs1811	hs17457
hs1811	hs607
hs1811	hs16178
hs1810	hs1178
hs1813	hs4844
hs1813	hs9411
hs1813	hs10160
hs1813	hs7614
hs1813	hs7614
hs1813	hs8590
hs1813	hs7361
hs1813	hs5817
hs1813	hs9813
hs1813	hs9719
hs1813	hs9719
hs1813	hs9719
hs1813	hs205
hs1813	hs9719
hs1813	hs9719
hs1813	hs4470
hs1813	hs4844
hs1813	hs205
hs1813	hs15724
hs1813	hs15426
hs1813	hs9719
hs1813	hs1938
hs1813	hs17673
hs1813	hs10181
hs1813	hs11088
hs1813	hs11634
hs1813	hs9657
hs1813	hs16215
hs1813	hs12837
hs1813	hs7729
hs1813	hs7710
hs1813	hs5252
hs1813	hs14186
hs1813	hs8804
hs1813	hs7729
hs1813	hs15725
hs1813	hs1938
hs1813	hs11634
hs1813	hs7710
hs1813	hs7614
hs1813	hs8590
hs1813	hs7361
hs1813	hs15756
hs1813	hs5817
hs1813	hs11088
hs1813	hs14508
hs1813	hs21218
hs1813	hs17673
hs1813	hs15426
hs1813	hs9813
hs1813	hs10025
hs1813	hs13418
hs1813	hs1898
hs1813	hs15291
hs1813	hs186
hs1813	hs1637
hs1812	hs4729
hs1812	hs815
hs1812	hs815
hs4532	hs12913
hs7248	hs12808
hs7248	hs10177
hs7248	hs12808
hs7248	hs12808
hs7248	hs10177
hs7248	hs105
hs7248	hs18645
hs7248	hs12808
hs7249	hs7249
hs7249	hs14380
hs4994	hs10384
hs4994	hs10004
hs4994	hs11025
hs4994	hs7421
hs7243	hs1761
hs7243	hs1761
hs7243	hs4239
hs7243	hs4239
hs7243	hs7798
hs7243	hs7816
hs7243	hs2699
hs7243	hs2699
hs7243	hs11717
hs7243	hs2994
hs7243	hs2994
hs7243	hs2990
hs7243	hs2616
hs7243	hs16821
hs7243	hs3228
hs7243	hs1959
hs7243	hs1959
hs7243	hs3228
hs7243	hs12503
hs7243	hs1026
hs7243	hs1642
hs7243	hs2990
hs7243	hs17660
hs7243	hs1568
hs7243	hs5850
hs7243	hs7093
hs7243	hs5282
hs7243	hs8808
hs7243	hs14572
hs7243	hs3758
hs7243	hs3124
hs7243	hs2293
hs7243	hs8359
hs7243	hs9899
hs7243	hs10179
hs7243	hs2994
hs7243	hs1959
hs7243	hs1176
hs7243	hs2699
hs7243	hs1130
hs7243	hs7816
hs7243	hs1761
hs7244	hs11757
hs7244	hs11757
hs7244	hs12043
hs7244	hs5965
hs7244	hs6048
hs7244	hs10536
hs7244	hs1375
hs7244	hs964
hs7244	hs155
hs14209	hs15235
hs14209	hs17383
hs14209	hs10441
hs14209	hs4390
hs14209	hs3114
hs14209	hs20695
hs14209	hs15586
hs14209	hs16285
hs14209	hs15009
hs14209	hs14382
hs19328	hs269
hs19328	hs278
hs19328	hs274
hs19328	hs841
hs19328	hs975
hs19328	hs3608
hs19328	hs2218
hs19328	hs2892
hs19328	hs4388
hs19328	hs5137
hs19328	hs5857
hs19328	hs8829
hs19328	hs7826
hs19328	hs13518
hs19328	hs14910
hs19328	hs17585
hs19328	hs15755
hs19328	hs16164
hs19328	hs13930
hs19328	hs17041
hs19328	hs16894
hs19328	hs16912
hs19328	hs18159
hs19328	hs17660
hs19328	hs19433
hs19328	hs17352
hs19328	hs19756
hs19328	hs19919
hs19328	hs19755
hs19328	hs672
hs19328	hs364
hs19328	hs1495
hs19328	hs14766
hs19328	hs19471
hs19328	hs16953
hs19328	hs20123
hs19328	hs18378
hs19328	hs18809
hs19328	hs14910
hs19328	hs7826
hs19328	hs17352
hs19328	hs841
hs19328	hs274
hs19328	hs15755
hs19328	hs6560
hs19328	hs8829
hs19328	hs672
hs19328	hs975
hs19328	hs5857
hs19328	hs13518
hs19328	hs16164
hs19328	hs2218
hs19328	hs2892
hs19328	hs13930
hs19328	hs278
hs19328	hs18159
hs19328	hs1140
hs19328	hs16912
hs19328	hs4388
hs19328	hs19919
hs19328	hs17660
hs2017	hs3334
hs2017	hs13324
hs2017	hs17849
hs2017	hs3334
hs1312	hs1292
hs1312	hs1341
hs19323	hs16555
hs19323	hs2587
hs19324	hs19324
hs14207	hs15387
hs19326	hs8964
hs21932	hs8161
hs21932	hs11254
hs21932	hs20035
hs21932	hs12808
hs21932	hs19564
hs21932	hs8857
hs21932	hs10685
hs21932	hs4060
hs21932	hs15960
hs21932	hs13950
hs21932	hs15063
hs21932	hs12808
hs21932	hs10685
hs21932	hs15960
hs21932	hs8161
hs21932	hs20035
hs21932	hs19564
hs21932	hs4060
hs21932	hs193
hs21932	hs10685
hs21932	hs11254
hs21932	hs12808
hs21932	hs19564
hs21932	hs20035
hs21932	hs15960
hs21932	hs21218
hs21932	hs8161
hs21932	hs8857
hs21932	hs8161
hs21932	hs4060
hs21932	hs11254
hs21932	hs12808
hs17618	hs19371
hs8435	hs4875
hs8435	hs4875
hs8435	hs4875
hs8430	hs10447
hs8430	hs17982
hs8430	hs10769
hs8430	hs9365
hs8430	hs16786
hs8430	hs1388
hs8430	hs14380
hs8430	hs5223
hs8430	hs10061
hs8430	hs15006
hs8430	hs14110
hs8430	hs10447
hs8430	hs12503
hs8430	hs10061
hs8430	hs15006
hs8430	hs10769
hs8430	hs16786
hs8430	hs1388
hs8430	hs9104
hs8430	hs14380
hs8430	hs14850
hs8430	hs17982
hs12227	hs5814
hs12227	hs5236
hs12227	hs3417
hs12227	hs1871
hs6775	hs16667
hs6775	hs13813
hs6775	hs10904
hs6775	hs16667
hs18427	hs4858
hs18427	hs4813
hs18427	hs8014
hs12222	hs9064
hs11324	hs9488
hs20688	hs12845
hs17436	hs17436
hs17436	hs5012
hs17436	hs4467
hs20682	hs10563
hs20682	hs10311
hs20682	hs8773
hs20680	hs21186
hs2853	hs21033
hs2853	hs17940
hs2853	hs17673
hs2853	hs17965
hs2853	hs17891
hs2853	hs17673
hs2853	hs17673
hs2853	hs17891
hs2853	hs21033
hs2853	hs365
hs2853	hs21033
hs2853	hs17965
hs2853	hs1408
hs20686	hs20686
hs20686	hs5216
hs20686	hs3707
hs12155	hs6002
hs12155	hs1206
hs12155	hs6002
hs12155	hs1206
hs12155	hs10715
hs7682	hs9184
hs7682	hs11723
hs7682	hs11723
hs7682	hs9184
hs7682	hs6103
hs17434	hs17434
hs17434	hs15493
hs17434	hs15493
hs17434	hs15493
hs12153	hs4355
hs12153	hs17266
hs12153	hs5897
hs12153	hs10641
hs12152	hs12152
hs12152	hs187
hs13006	hs921
hs13006	hs2226
hs13006	hs692
hs13006	hs921
hs13006	hs2559
hs13006	hs692
hs13006	hs2226
hs13006	hs692
hs13006	hs10685
hs13006	hs18373
hs13006	hs2226
hs13006	hs5746
hs13006	hs2559
hs13006	hs6728
hs13006	hs2226
hs13006	hs10685
hs13006	hs5170
hs7681	hs8486
hs7681	hs8486
hs7681	hs3417
hs7681	hs8486
hs7681	hs11420
hs13002	hs4741
hs13002	hs9808
hs13002	hs9780
hs13002	hs8823
hs13003	hs16704
hs15346	hs9247
hs15346	hs9785
hs15346	hs9588
hs15346	hs8611
hs15346	hs9785
hs15346	hs9785
hs15346	hs9588
hs15346	hs8611
hs10234	hs13141
hs10234	hs3390
hs15345	hs15970
hs15345	hs7066
hs15345	hs15970
hs15345	hs14396
hs15345	hs15954
hs15345	hs15270
hs15345	hs15238
hs15345	hs13898
hs15345	hs14728
hs15345	hs15430
hs15345	hs7066
hs15345	hs15970
hs13008	hs18001
hs13008	hs17715
hs3500	hs7465
hs3500	hs155
hs3500	hs3288
hs3500	hs896
hs3500	hs851
hs3500	hs2187
hs3500	hs1245
hs3500	hs4414
hs3500	hs13841
hs3500	hs1635
hs3500	hs1485
hs3500	hs4096
hs3500	hs200
hs105	hs7248
hs105	hs7248
hs105	hs7248
hs1791	hs6986
hs1791	hs8117
hs1791	hs6986
hs100	hs202
hs100	hs3225
hs100	hs822
hs100	hs5736
hs100	hs3172
hs103	hs795
hs103	hs16637
hs11755	hs1246
hs372	hs5196
hs372	hs2133
hs372	hs17457
hs3502	hs13434
hs3502	hs3907
hs3502	hs9968
hs3502	hs6693
hs3502	hs4881
hs3502	hs9039
hs3502	hs9968
hs3502	hs6693
hs3502	hs3907
hs3502	hs4881
hs3502	hs13434
hs373	hs11624
hs373	hs2687
hs373	hs8035
hs373	hs1292
hs373	hs5766
hs373	hs12336
hs4265	hs18116
hs4265	hs19366
hs8291	hs8500
hs8292	hs13620
hs8292	hs6417
hs8292	hs10402
hs8292	hs6396
hs8292	hs13620
hs8292	hs9440
hs8292	hs10402
hs4266	hs6048
hs4266	hs171
hs4266	hs7816
hs4266	hs7816
hs4266	hs3124
hs4266	hs3124
hs4266	hs4275
hs4266	hs1263
hs4266	hs1871
hs4266	hs17216
hs4266	hs7655
hs4266	hs3124
hs4266	hs3124
hs4266	hs9354
hs4266	hs6403
hs4266	hs1629
hs4266	hs6103
hs4266	hs2941
hs4266	hs16606
hs4266	hs16704
hs4266	hs2292
hs4266	hs2292
hs4266	hs2292
hs4266	hs7655
hs4266	hs2320
hs4266	hs13171
hs4266	hs9150
hs4266	hs9150
hs4266	hs17741
hs4266	hs1026
hs4266	hs1434
hs4266	hs2699
hs4266	hs15954
hs4266	hs9438
hs4266	hs3308
hs4266	hs4949
hs4266	hs5965
hs4266	hs3389
hs4266	hs2684
hs4266	hs2684
hs4266	hs17741
hs4266	hs5302
hs4266	hs19927
hs4266	hs2981
hs4266	hs2256
hs4266	hs4275
hs4266	hs3305
hs4266	hs2699
hs4266	hs4729
hs4266	hs16178
hs4266	hs6150
hs4266	hs11404
hs4266	hs17660
hs4266	hs7093
hs4266	hs2719
hs4266	hs16704
hs4266	hs16578
hs4266	hs3109
hs4266	hs4275
hs4266	hs13863
hs4266	hs6381
hs4266	hs2201
hs4266	hs1871
hs4266	hs9756
hs4266	hs1026
hs4266	hs2699
hs4266	hs1225
hs4266	hs3904
hs4266	hs11629
hs4266	hs1375
hs4266	hs5341
hs4266	hs4821
hs4266	hs14156
hs4266	hs155
hs4266	hs1026
hs4266	hs2781
hs4266	hs1568
hs4266	hs437
hs4266	hs9504
hs4266	hs18740
hs4266	hs2587
hs4266	hs64
hs4266	hs11954
hs4266	hs1746
hs4266	hs17845
hs4266	hs2089
hs4266	hs10232
hs4266	hs4609
hs4266	hs5302
hs4266	hs4949
hs4266	hs5334
hs4266	hs3025
hs4266	hs4275
hs4266	hs3286
hs4266	hs3496
hs4266	hs7243
hs4266	hs7271
hs4266	hs6839
hs4266	hs6536
hs4266	hs12887
hs4266	hs8082
hs4266	hs2284
hs4266	hs14086
hs4266	hs19051
hs4266	hs2497
hs4266	hs5196
hs4266	hs10315
hs4266	hs2149
hs4266	hs14761
hs4266	hs787
hs4266	hs2293
hs4266	hs5057
hs4266	hs6613
hs4266	hs16704
hs4266	hs2704
hs4266	hs3673
hs4266	hs16178
hs4266	hs2549
hs4266	hs7824
hs4266	hs3980
hs4266	hs1784
hs4266	hs6435
hs4266	hs5394
hs4266	hs2984
hs4266	hs3646
hs4266	hs7056
hs4266	hs6197
hs4266	hs5341
hs4266	hs16506
hs4266	hs6103
hs4266	hs1375
hs4266	hs7655
hs4266	hs5926
hs4266	hs14572
hs4266	hs7021
hs4266	hs1959
hs4266	hs7243
hs4266	hs6730
hs4266	hs13181
hs4266	hs986
hs4266	hs1263
hs4266	hs8713
hs4266	hs19347
hs4266	hs1551
hs4266	hs1629
hs4266	hs6403
hs4266	hs7997
hs4266	hs13171
hs4266	hs1871
hs4266	hs6648
hs4266	hs3108
hs4266	hs1688
hs4266	hs2320
hs4266	hs1225
hs15341	hs18784
hs15341	hs10839
hs15341	hs10839
hs15341	hs10839
hs8296	hs16928
hs8296	hs17643
hs8296	hs11330
hs4262	hs4262
hs4262	hs15714
hs8298	hs16408
hs8298	hs16408
hs371	hs17716
hs371	hs17716
hs371	hs12645
hs371	hs17716
hs371	hs5926
hs4268	hs4210
hs14832	hs14832
hs12158	hs17615
hs12158	hs19214
hs12158	hs18826
hs12158	hs19105
hs12158	hs17076
hs12158	hs19267
hs14831	hs3280
hs14831	hs13730
hs14831	hs13143
hs9749	hs1128
hs9749	hs1339
hs9749	hs2699
hs9749	hs1128
hs9749	hs1128
hs9749	hs4882
hs9749	hs11069
hs9749	hs18158
hs9749	hs1128
hs9749	hs10441
hs9749	hs10475
hs9749	hs11069
hs9749	hs12705
hs9749	hs7021
hs5249	hs9109
hs5249	hs15868
hs5249	hs6826
hs5249	hs4768
hs5249	hs3628
hs5249	hs20035
hs5249	hs9109
hs5249	hs20035
hs5249	hs13949
hs8941	hs3609
hs8941	hs1954
