INTERACTOR_A	INTERACTOR_B
sc1452	sc469
sc1452	sc3267
sc1452	sc3195
sc1452	sc1367
sc1452	sc161
sc1452	sc3364
sc1452	sc586
sc1452	sc624
sc1452	sc161
sc1452	sc310
sc1452	sc1016
sc1452	sc2074
sc1452	sc144
sc1452	sc4240
sc1452	sc586
sc1452	sc3195
sc1452	sc3267
sc1452	sc3364
sc1452	sc624
sc1452	sc1040
sc1452	sc105
sc1452	sc452
sc1452	sc2074
sc1452	sc3087
sc1452	sc3260
sc1452	sc4029
sc1452	sc485
sc1452	sc3014
sc1452	sc586
sc1452	sc3195
sc1452	sc3267
sc1452	sc5009
sc3561	sc4505
sc3561	sc383
sc3561	sc4505
sc1883	sc2708
sc1883	sc714
sc1883	sc3482
sc1883	sc153
sc1883	sc714
sc1883	sc2708
sc1883	sc714
sc1883	sc153
sc1883	sc3482
sc1883	sc153
sc1883	sc176
sc1883	sc3456
sc1882	sc200
sc1882	sc924
sc1882	sc2573
sc1882	sc3816
sc1882	sc4158
sc1882	sc924
sc1882	sc924
sc1882	sc200
sc1882	sc924
sc1882	sc3760
sc1882	sc3760
sc1882	sc3760
sc1882	sc3760
sc1882	sc3816
sc1882	sc200
sc1882	sc2573
sc1882	sc3816
sc1882	sc4158
sc1882	sc924
sc1882	sc3816
sc1882	sc1654
sc1882	sc2573
sc1882	sc924
sc1882	sc2573
sc1882	sc2285
sc1882	sc3816
sc1882	sc200
sc1882	sc5515
sc1882	sc2573
sc1882	sc6322
sc1882	sc3589
sc1882	sc2869
sc1882	sc2744
sc1882	sc5047
sc1882	sc2330
sc1882	sc1253
sc1882	sc2060
sc1882	sc3665
sc1882	sc516
sc1882	sc816
sc1882	sc4636
sc1882	sc2662
sc1882	sc2705
sc1882	sc5694
sc1882	sc2759
sc1882	sc2004
sc1882	sc2513
sc1882	sc1185
sc1882	sc2396
sc1882	sc470
sc1882	sc3375
sc1882	sc3452
sc1882	sc2113
sc1882	sc4086
sc1882	sc43
sc1882	sc197
sc1882	sc5277
sc1882	sc1613
sc1882	sc207
sc1882	sc2073
sc1882	sc1128
sc1882	sc886
sc1882	sc487
sc1882	sc1823
sc1882	sc3816
sc1882	sc2056
sc1882	sc1185
sc1882	sc4227
sc1882	sc39
sc1882	sc2363
sc1882	sc3363
sc1882	sc6207
sc1882	sc197
sc1882	sc3816
sc1882	sc3760
sc1882	sc2573
sc1882	sc3816
sc1882	sc2573
sc1882	sc1654
sc1882	sc924
sc1882	sc200
sc1882	sc2573
sc1882	sc3488
sc1882	sc200
sc1882	sc3816
sc1882	sc5313
sc1882	sc3910
sc1882	sc5105
sc1882	sc2267
sc1881	sc16
sc1881	sc114
sc1881	sc3877
sc1881	sc1981
sc1881	sc1908
sc1880	sc2734
sc1880	sc675
sc1880	sc2239
sc1880	sc2415
sc1880	sc2487
sc1880	sc1503
sc1880	sc2375
sc1880	sc1733
sc1880	sc2819
sc1880	sc191
sc1880	sc741
sc1880	sc2734
sc1880	sc675
sc1880	sc1503
sc1880	sc2239
sc1880	sc2375
sc1880	sc2415
sc1880	sc2487
sc1880	sc1156
sc1880	sc635
sc1880	sc6339
sc1880	sc1104
sc1880	sc1733
sc1880	sc5251
sc1880	sc457
sc1880	sc1418
sc1880	sc1216
sc1880	sc191
sc1880	sc1560
sc1880	sc2819
sc1880	sc191
sc1880	sc2375
sc1880	sc2375
sc1880	sc6339
sc1880	sc598
sc1880	sc5251
sc1880	sc191
sc1880	sc1503
sc1880	sc2239
sc1880	sc2819
sc1880	sc741
sc1880	sc675
sc1880	sc1733
sc1880	sc2487
sc1880	sc2734
sc1880	sc2415
sc1880	sc341
sc1880	sc321
sc1880	sc3717
sc1880	sc2415
sc1880	sc2487
sc1880	sc2734
sc1880	sc598
sc1880	sc675
sc1880	sc687
sc1880	sc1503
sc1880	sc2239
sc1880	sc2375
sc1880	sc1733
sc1880	sc5251
sc1880	sc2819
sc1880	sc191
sc1880	sc3769
sc1880	sc687
sc1880	sc191
sc1880	sc239
sc1880	sc598
sc1880	sc5251
sc1880	sc191
sc1880	sc1181
sc1880	sc1503
sc1880	sc2239
sc1880	sc2819
sc1880	sc675
sc1880	sc1733
sc1880	sc2487
sc1880	sc5004
sc1880	sc2734
sc1880	sc3717
sc1880	sc350
sc1880	sc51
sc1880	sc2415
sc1880	sc6339
sc1880	sc2734
sc1880	sc2375
sc1880	sc2819
sc1880	sc174
sc1880	sc77
sc1880	sc191
sc1880	sc341
sc1880	sc544
sc1880	sc247
sc1880	sc864
sc1880	sc150
sc1880	sc121
sc1880	sc6339
sc1880	sc1503
sc1880	sc2819
sc1880	sc5251
sc1880	sc687
sc1880	sc675
sc1880	sc2415
sc1880	sc1733
sc1880	sc816
sc1880	sc2487
sc1880	sc2239
sc1880	sc598
sc1880	sc2734
sc1880	sc741
sc1880	sc191
sc1880	sc2375
sc1880	sc2819
sc1880	sc2734
sc1880	sc2487
sc1880	sc1733
sc1880	sc2375
sc1887	sc4904
sc1887	sc3626
sc1887	sc1349
sc1887	sc4217
sc1887	sc920
sc1887	sc4021
sc1887	sc1967
sc1887	sc1929
sc1887	sc2941
sc1887	sc4904
sc1887	sc3626
sc1886	sc90
sc1886	sc90
sc1886	sc5027
sc1886	sc5026
sc1886	sc5026
sc1886	sc90
sc1886	sc1709
sc1886	sc3261
sc1885	sc1688
sc1885	sc1688
sc1885	sc1688
sc1885	sc2076
sc1885	sc3241
sc1885	sc1688
sc1884	sc3342
sc1884	sc24
sc1884	sc618
sc1884	sc653
sc1884	sc103
sc1884	sc1084
sc1889	sc2509
sc1889	sc4211
sc1889	sc2989
sc1889	sc381
sc1889	sc5006
sc1889	sc1538
sc1889	sc2509
sc1889	sc3285
sc1889	sc2287
sc1889	sc6160
sc1889	sc772
sc1889	sc5123
sc1889	sc5238
sc1889	sc3341
sc1889	sc6160
sc1889	sc2509
sc1889	sc2509
sc1889	sc2509
sc1889	sc3223
sc1889	sc2509
sc1889	sc3223
sc1889	sc2651
sc1889	sc3165
sc1889	sc3680
sc1889	sc232
sc1889	sc6160
sc1889	sc2076
sc1889	sc3105
sc1889	sc2948
sc1889	sc2287
sc1889	sc2055
sc1889	sc963
sc1889	sc1104
sc1889	sc3285
sc1889	sc3223
sc1889	sc640
sc1889	sc5238
sc1889	sc5006
sc1889	sc2509
sc1889	sc5123
sc1889	sc3341
sc1889	sc990
sc1889	sc2071
sc1889	sc772
sc1889	sc1538
sc1888	sc3511
sc1888	sc131
sc1888	sc3511
sc1888	sc1254
sc1888	sc5888
sc1888	sc3511
sc1888	sc5888
sc1888	sc1254
sc1888	sc1846
sc1888	sc6499
sc1888	sc131
sc1888	sc2503
sc1888	sc3511
sc1888	sc3208
sc1888	sc1254
sc1888	sc2232
sc1888	sc935
sc2403	sc103
sc2403	sc1310
sc4619	sc4642
sc4619	sc4618
sc4619	sc4820
sc4619	sc2949
sc4619	sc741
sc4619	sc2067
sc4619	sc2380
sc4619	sc4642
sc4619	sc549
sc4619	sc741
sc4619	sc373
sc4619	sc1056
sc4619	sc1418
sc4619	sc4820
sc4619	sc818
sc4619	sc373
sc4619	sc4820
sc4619	sc4820
sc4619	sc741
sc4619	sc392
sc4619	sc4820
sc4619	sc3626
sc4619	sc4820
sc4619	sc256
sc4619	sc392
sc4619	sc4820
sc4619	sc549
sc4619	sc549
sc4619	sc837
sc4619	sc3626
sc4619	sc3626
sc4619	sc360
sc4619	sc549
sc4619	sc2783
sc4619	sc151
sc4619	sc3542
sc4619	sc205
sc4619	sc2228
sc4619	sc4563
sc4619	sc559
sc4619	sc4642
sc4619	sc451
sc4619	sc651
sc4619	sc4820
sc4619	sc2703
sc4619	sc4820
sc4619	sc2703
sc4619	sc741
sc4619	sc4820
sc4619	sc4820
sc4619	sc387
sc4619	sc4642
sc4619	sc741
sc4619	sc360
sc4619	sc741
sc4619	sc387
sc4619	sc618
sc4619	sc1119
sc4619	sc360
sc4619	sc392
sc4619	sc741
sc4619	sc618
sc4619	sc387
sc4619	sc360
sc4619	sc494
sc4619	sc464
sc4619	sc437
sc4619	sc549
sc4619	sc192
sc4619	sc494
sc4619	sc741
sc4619	sc360
sc4619	sc618
sc4619	sc387
sc4619	sc262
sc4619	sc741
sc4619	sc1981
sc4619	sc741
sc4619	sc437
sc4619	sc4820
sc4619	sc392
sc4619	sc4820
sc4619	sc360
sc4619	sc3782
sc4619	sc387
sc4619	sc2380
sc4619	sc383
sc4619	sc2003
sc4619	sc4618
sc4619	sc2949
sc4619	sc618
sc4619	sc3586
sc4619	sc4618
sc4619	sc2380
sc4619	sc2949
sc4619	sc2067
sc4619	sc4642
sc4619	sc1426
sc4619	sc387
sc4619	sc529
sc4619	sc4642
sc4618	sc4642
sc4618	sc387
sc4618	sc360
sc4618	sc399
sc4618	sc2380
sc4618	sc1418
sc4618	sc2703
sc4618	sc282
sc4618	sc4431
sc4618	sc4642
sc4618	sc5661
sc4618	sc399
sc4618	sc618
sc4618	sc3218
sc4618	sc3223
sc4618	sc4642
sc4618	sc2703
sc4618	sc549
sc4618	sc4642
sc4618	sc529
sc4618	sc387
sc4618	sc5105
sc4349	sc2073
sc4349	sc3592
sc4349	sc566
sc4349	sc625
sc4349	sc940
sc4349	sc2110
sc4349	sc940
sc4349	sc495
sc4349	sc2904
sc4349	sc625
sc4349	sc2594
sc4349	sc566
sc4349	sc3586
sc4349	sc229
sc4349	sc3624
sc4349	sc4559
sc4349	sc2797
sc4349	sc250
sc4349	sc4969
sc4349	sc1650
sc4349	sc76
sc4349	sc1750
sc4349	sc2073
sc4349	sc3592
sc4349	sc625
sc4349	sc940
sc4349	sc566
sc4349	sc2594
sc4349	sc940
sc4349	sc495
sc4349	sc3586
sc4349	sc566
sc4349	sc625
sc4349	sc940
sc4349	sc3592
sc4349	sc1750
sc4349	sc3961
sc4349	sc2751
sc4349	sc3624
sc4349	sc1650
sc4349	sc2073
sc4349	sc4969
sc4349	sc2904
sc4349	sc495
sc4349	sc2594
sc4349	sc3592
sc4349	sc4559
sc4349	sc625
sc4349	sc566
sc4349	sc2797
sc4349	sc76
sc4349	sc2110
sc4349	sc940
sc4349	sc3586
sc4349	sc229
sc4349	sc250
sc4349	sc566
sc4349	sc940
sc4348	sc1365
sc4348	sc1395
sc4348	sc2216
sc4348	sc2224
sc4348	sc2516
sc4348	sc3674
sc4348	sc3488
sc4348	sc3245
sc4348	sc4114
sc4348	sc3624
sc4348	sc3950
sc4348	sc3995
sc4348	sc3926
sc4348	sc4529
sc4348	sc4792
sc4348	sc4852
sc4348	sc4394
sc4348	sc3336
sc4348	sc4293
sc4348	sc4794
sc4348	sc4870
sc4348	sc5069
sc4348	sc5066
sc4348	sc2596
sc4348	sc2597
sc4348	sc2597
sc4348	sc2596
sc4348	sc1651
sc4615	sc4615
sc4615	sc1981
sc4615	sc6046
sc4615	sc1418
sc4614	sc360
sc4614	sc24
sc4614	sc1269
sc4614	sc5411
sc4614	sc4465
sc4614	sc4130
sc4614	sc1175
sc4614	sc362
sc4614	sc3922
sc4614	sc3552
sc4614	sc4737
sc4614	sc2950
sc4614	sc3552
sc4614	sc4465
sc4614	sc2950
sc4614	sc362
sc4614	sc4737
sc4614	sc4130
sc4345	sc4028
sc4345	sc4313
sc4345	sc4858
sc4345	sc4018
sc4345	sc4673
sc4345	sc4493
sc4345	sc4421
sc4345	sc4278
sc4345	sc4250
sc4345	sc4263
sc4345	sc4326
sc4345	sc5
sc4345	sc30
sc4345	sc50
sc4345	sc5030
sc4345	sc4219
sc4345	sc4493
sc4345	sc4313
sc4345	sc4278
sc4345	sc4775
sc4345	sc4326
sc4345	sc2444
sc4345	sc4278
sc4345	sc4250
sc4345	sc4061
sc4345	sc2482
sc4345	sc2746
sc4345	sc4201
sc4345	sc4142
sc4345	sc4775
sc4345	sc4673
sc4345	sc4493
sc4345	sc4313
sc4345	sc4250
sc4345	sc2108
sc4345	sc4018
sc4345	sc4028
sc4345	sc30
sc4345	sc50
sc4345	sc4219
sc4345	sc4493
sc4345	sc4313
sc4345	sc4278
sc4345	sc4775
sc4345	sc4326
sc4345	sc4493
sc4345	sc4313
sc4345	sc4250
sc4345	sc4018
sc4345	sc4028
sc4345	sc700
sc4345	sc3538
sc4345	sc4018
sc4345	sc4250
sc4345	sc3126
sc4345	sc6043
sc4345	sc4858
sc4345	sc3195
sc4345	sc4219
sc4345	sc4673
sc4345	sc3590
sc4345	sc5030
sc4345	sc6043
sc4345	sc6447
sc4345	sc2892
sc4345	sc4700
sc4345	sc4858
sc4345	sc4224
sc4345	sc4493
sc4345	sc4313
sc4345	sc5
sc4345	sc2108
sc4345	sc4250
sc4345	sc4219
sc4345	sc4028
sc4345	sc2190
sc4345	sc4263
sc4345	sc4421
sc4345	sc4565
sc4345	sc700
sc4345	sc4018
sc4345	sc4326
sc4345	sc4775
sc4345	sc30
sc4345	sc6447
sc4345	sc4278
sc4345	sc50
sc4345	sc3126
sc4345	sc6447
sc4345	sc3590
sc4345	sc4700
sc4345	sc2444
sc4345	sc4565
sc4345	sc6447
sc4345	sc2892
sc4345	sc4224
sc4345	sc4493
sc4345	sc4250
sc4345	sc2190
sc4345	sc2961
sc4345	sc700
sc4345	sc4326
sc4345	sc6447
sc4345	sc4278
sc4345	sc3126
sc4616	sc2997
sc4616	sc2687
sc4611	sc3975
sc4611	sc4428
sc4611	sc4428
sc4611	sc4585
sc4611	sc4585
sc4611	sc4504
sc4611	sc4418
sc4611	sc4428
sc4611	sc1823
sc4611	sc4815
sc4611	sc1823
sc4611	sc3458
sc4611	sc2716
sc4611	sc4815
sc4611	sc4504
sc4611	sc4418
sc4611	sc1823
sc4611	sc2716
sc4611	sc4585
sc4611	sc4504
sc4611	sc1823
sc4611	sc1823
sc4611	sc4815
sc4611	sc3975
sc4611	sc3458
sc4611	sc1823
sc4611	sc4815
sc4611	sc4504
sc4611	sc3975
sc4611	sc3458
sc4611	sc201
sc4611	sc2716
sc4611	sc4418
sc4611	sc1823
sc4611	sc4815
sc4611	sc4428
sc4610	sc5506
sc4610	sc2714
sc4610	sc2818
sc4610	sc352
sc4610	sc2549
sc4613	sc2612
sc4613	sc4697
sc4613	sc1225
sc4613	sc2612
sc4613	sc4697
sc4613	sc1225
sc4613	sc2612
sc4613	sc4697
sc4613	sc515
sc4613	sc4697
sc4613	sc2612
sc4613	sc4697
sc4613	sc1225
sc4613	sc1225
sc4613	sc4697
sc4613	sc2612
sc4613	sc2864
sc4613	sc5348
sc4613	sc540
sc4613	sc3256
sc4613	sc901
sc4613	sc1538
sc4613	sc2044
sc4613	sc810
sc4613	sc1430
sc4613	sc4923
sc4613	sc2553
sc4613	sc1800
sc4613	sc1154
sc4613	sc2744
sc4613	sc816
sc4613	sc4609
sc4613	sc4833
sc4613	sc3343
sc4613	sc1357
sc4613	sc325
sc4613	sc4178
sc4613	sc3590
sc4613	sc3943
sc4613	sc4254
sc4613	sc1796
sc4613	sc1522
sc4613	sc3627
sc4613	sc2368
sc4613	sc1757
sc4613	sc3275
sc4613	sc1139
sc4613	sc3966
sc4613	sc1722
sc4613	sc4193
sc4613	sc2876
sc4613	sc4978
sc4613	sc933
sc4613	sc1675
sc4613	sc3235
sc4613	sc3602
sc4613	sc2328
sc4613	sc214
sc4613	sc934
sc4613	sc2651
sc4613	sc728
sc4613	sc4912
sc4613	sc1603
sc4613	sc336
sc4613	sc5019
sc4613	sc1741
sc4613	sc4009
sc4613	sc3295
sc4613	sc1275
sc4613	sc2744
sc4613	sc4697
sc4613	sc1038
sc4613	sc515
sc4613	sc4697
sc4613	sc2612
sc4613	sc1275
sc4613	sc3295
sc4613	sc2744
sc4612	sc1264
sc4612	sc1254
sc4612	sc3539
sc4612	sc2776
sc4612	sc2776
sc4612	sc2776
sc4612	sc2126
sc4612	sc4157
sc4612	sc3158
sc4612	sc3769
sc4612	sc4303
sc4612	sc5066
sc4612	sc5069
sc4612	sc6187
sc4612	sc4870
sc4612	sc4937
sc4612	sc1957
sc4612	sc431
sc4612	sc4431
sc4612	sc5433
sc4612	sc3111
sc4612	sc4935
sc4612	sc6034
sc4612	sc2126
sc4612	sc2776
sc4612	sc4293
sc4612	sc1434
sc4612	sc2776
sc6616	sc4484
sc6616	sc4153
sc6616	sc4497
sc6616	sc362
sc6616	sc1903
sc6616	sc1903
sc6616	sc362
sc6616	sc4484
sc2753	sc2642
sc2750	sc1204
sc2750	sc1926
sc2750	sc2876
sc2750	sc3261
sc2750	sc176
sc2750	sc4289
sc2750	sc6160
sc2751	sc2941
sc2751	sc133
sc2751	sc3624
sc2751	sc625
sc2751	sc972
sc2751	sc124
sc2751	sc566
sc2751	sc3961
sc2751	sc5578
sc2751	sc2373
sc2751	sc2092
sc2751	sc744
sc2751	sc6077
sc2751	sc2216
sc2751	sc4699
sc2751	sc4935
sc2751	sc3926
sc2751	sc680
sc2751	sc748
sc2751	sc4349
sc2751	sc1423
sc2751	sc243
sc2751	sc5281
sc2751	sc1070
sc2751	sc2876
sc2751	sc3342
sc2751	sc2205
sc2751	sc2148
sc2751	sc1359
sc2751	sc1418
sc2751	sc1560
sc2751	sc972
sc2751	sc1990
sc2751	sc744
sc2751	sc2060
sc2751	sc1904
sc2751	sc3273
sc2751	sc400
sc2751	sc4217
sc2751	sc826
sc2751	sc1716
sc2751	sc4567
sc2751	sc1484
sc2751	sc2148
sc2751	sc5281
sc2751	sc748
sc2751	sc680
sc2751	sc4349
sc2751	sc243
sc2751	sc2876
sc2756	sc3861
sc2756	sc1173
sc2756	sc1173
sc2756	sc1173
sc2756	sc3782
sc2756	sc3861
sc2756	sc910
sc2756	sc1944
sc2756	sc2397
sc2756	sc3175
sc2756	sc1159
sc2756	sc1173
sc2756	sc2285
sc2756	sc3861
sc2756	sc278
sc2756	sc283
sc2756	sc394
sc2756	sc3861
sc2756	sc3861
sc2757	sc799
sc2757	sc32
sc2757	sc345
sc2757	sc3234
sc2757	sc147
sc2757	sc1176
sc2757	sc2935
sc2757	sc2057
sc2757	sc414
sc2757	sc345
sc2757	sc3234
sc2757	sc799
sc2757	sc32
sc2757	sc3234
sc2757	sc799
sc2757	sc32
sc2757	sc4923
sc2757	sc1690
sc2757	sc1861
sc2757	sc799
sc2757	sc32
sc2757	sc4923
sc2757	sc803
sc2757	sc1690
sc2757	sc1786
sc2757	sc717
sc2757	sc799
sc2757	sc169
sc2757	sc1786
sc2757	sc32
sc2757	sc4923
sc2757	sc799
sc2757	sc2205
sc2757	sc799
sc2757	sc4523
sc2757	sc799
sc2757	sc799
sc2757	sc803
sc2757	sc378
sc2757	sc3875
sc2757	sc5027
sc2757	sc2710
sc2757	sc698
sc2757	sc4102
sc2757	sc1967
sc2757	sc4107
sc2757	sc3713
sc2757	sc6162
sc2757	sc5088
sc2757	sc2695
sc2757	sc3479
sc2757	sc1193
sc2757	sc3517
sc2757	sc4933
sc2757	sc1064
sc2757	sc601
sc2757	sc3181
sc2757	sc4519
sc2757	sc4968
sc2757	sc3597
sc2757	sc3445
sc2757	sc1639
sc2757	sc4488
sc2757	sc4194
sc2757	sc175
sc2757	sc1229
sc2757	sc1467
sc2757	sc1463
sc2757	sc2904
sc2757	sc2795
sc2757	sc2003
sc2757	sc751
sc2757	sc4939
sc2757	sc2344
sc2757	sc3001
sc2757	sc2457
sc2757	sc656
sc2757	sc2955
sc2757	sc609
sc2757	sc1340
sc2757	sc6493
sc2757	sc1114
sc2757	sc787
sc2757	sc417
sc2757	sc4822
sc2757	sc3627
sc2757	sc157
sc2757	sc5620
sc2757	sc2751
sc2757	sc3130
sc2757	sc886
sc2757	sc128
sc2757	sc414
sc2757	sc4254
sc2757	sc960
sc2757	sc700
sc2757	sc649
sc2757	sc1181
sc2757	sc4585
sc2757	sc1883
sc2757	sc2716
sc2757	sc1751
sc2757	sc4560
sc2757	sc4537
sc2757	sc4188
sc2757	sc849
sc2757	sc1872
sc2757	sc3533
sc2757	sc5085
sc2757	sc345
sc2757	sc3234
sc2757	sc799
sc2757	sc32
sc2757	sc147
sc2757	sc1176
sc2757	sc2935
sc2757	sc2057
sc2757	sc799
sc2757	sc32
sc2757	sc1616
sc2757	sc1928
sc2757	sc786
sc2757	sc1431
sc2757	sc329
sc2757	sc3942
sc2757	sc3540
sc2757	sc2665
sc2757	sc169
sc2757	sc878
sc2757	sc803
sc2757	sc3234
sc2757	sc147
sc2757	sc748
sc2757	sc680
sc2757	sc32
sc2757	sc799
sc2757	sc3234
sc2757	sc1176
sc2757	sc2057
sc2757	sc1872
sc2757	sc5085
sc2757	sc3145
sc2757	sc2935
sc2757	sc3533
sc2757	sc2665
sc2757	sc414
sc2757	sc147
sc2757	sc345
sc2757	sc3853
sc2757	sc248
sc2757	sc5287
sc2757	sc799
sc2757	sc3234
sc2757	sc1782
sc2757	sc2205
sc2757	sc748
sc2757	sc1690
sc2757	sc3145
sc2757	sc1070
sc2757	sc5242
sc2757	sc2665
sc2755	sc304
sc2755	sc989
sc2755	sc692
sc2755	sc692
sc2755	sc318
sc2755	sc2665
sc2755	sc2378
sc2755	sc4413
sc2755	sc753
sc2755	sc3468
sc2755	sc649
sc2755	sc4225
sc2755	sc544
sc2758	sc1520
sc2758	sc1520
sc2758	sc1520
sc2758	sc836
sc2758	sc779
sc2758	sc2435
sc2758	sc5198
sc2758	sc5198
sc2758	sc1732
sc2758	sc5198
sc2758	sc3126
sc2759	sc5440
sc2759	sc3084
sc2759	sc3084
sc2759	sc5440
sc2759	sc201
sc317	sc2721
sc317	sc586
sc317	sc2419
sc317	sc1126
sc317	sc4036
sc317	sc2780
sc317	sc4742
sc317	sc4742
sc317	sc1126
sc317	sc4036
sc317	sc2780
sc317	sc4742
sc317	sc1740
sc317	sc1740
sc317	sc143
sc317	sc2721
sc317	sc2193
sc317	sc4742
sc317	sc4742
sc317	sc3033
sc317	sc365
sc317	sc475
sc317	sc183
sc317	sc2616
sc317	sc246
sc317	sc722
sc317	sc2915
sc317	sc3705
sc317	sc586
sc317	sc1750
sc317	sc4742
sc317	sc1777
sc317	sc1523
sc317	sc2169
sc317	sc4682
sc317	sc2721
sc317	sc3922
sc317	sc586
sc317	sc2721
sc317	sc1777
sc317	sc2721
sc317	sc1777
sc317	sc586
sc640	sc640
sc640	sc978
sc640	sc1099
sc640	sc1192
sc640	sc1090
sc640	sc1090
sc640	sc1099
sc640	sc978
sc640	sc1192
sc640	sc1307
sc640	sc1090
sc640	sc1192
sc640	sc1307
sc640	sc1099
sc640	sc978
sc643	sc2834
sc643	sc2834
sc643	sc2027
sc643	sc2451
sc642	sc1322
sc642	sc1268
sc642	sc2660
sc642	sc2177
sc642	sc1127
sc642	sc360
sc642	sc3253
sc642	sc2746
sc642	sc414
sc642	sc4693
sc642	sc1216
sc642	sc1560
sc642	sc2177
sc642	sc1127
sc642	sc3253
sc642	sc2746
sc642	sc3253
sc642	sc4693
sc642	sc2177
sc642	sc1127
sc642	sc414
sc642	sc360
sc642	sc2746
sc642	sc788
sc313	sc89
sc313	sc6256
sc313	sc151
sc313	sc837
sc313	sc1139
sc313	sc477
sc313	sc1379
sc313	sc1056
sc313	sc213
sc313	sc3432
sc313	sc3927
sc313	sc454
sc313	sc1103
sc313	sc1103
sc313	sc3001
sc313	sc2955
sc313	sc300
sc313	sc1538
sc313	sc4140
sc313	sc1103
sc313	sc2655
sc313	sc262
sc313	sc3927
sc313	sc837
sc313	sc477
sc313	sc6256
sc313	sc1103
sc313	sc151
sc313	sc1379
sc313	sc1139
sc313	sc5033
sc313	sc3946
sc313	sc1103
sc313	sc4108
sc644	sc1944
sc644	sc3768
sc644	sc2285
sc644	sc216
sc644	sc3017
sc644	sc1765
sc644	sc1484
sc644	sc464
sc647	sc827
sc647	sc1219
sc647	sc3031
sc647	sc1225
sc647	sc2907
sc647	sc707
sc647	sc1352
sc647	sc1219
sc647	sc3031
sc647	sc1225
sc647	sc5888
sc647	sc2387
sc647	sc1352
sc647	sc3031
sc647	sc1225
sc647	sc827
sc647	sc1219
sc647	sc2907
sc647	sc3261
sc647	sc1225
sc647	sc3031
sc647	sc827
sc647	sc1219
sc647	sc2907
sc647	sc2387
sc646	sc144
sc649	sc1851
sc649	sc1851
sc649	sc1851
sc649	sc2074
sc649	sc3281
sc649	sc3067
sc649	sc3948
sc649	sc4322
sc649	sc2074
sc649	sc1332
sc649	sc3702
sc649	sc2900
sc649	sc2835
sc649	sc3702
sc649	sc3571
sc649	sc1101
sc649	sc4362
sc649	sc1194
sc649	sc776
sc649	sc1025
sc649	sc3948
sc649	sc1332
sc649	sc1975
sc649	sc1189
sc649	sc3067
sc649	sc2909
sc649	sc4322
sc649	sc68
sc649	sc2331
sc649	sc2755
sc649	sc2900
sc649	sc2994
sc649	sc2205
sc649	sc1838
sc649	sc1851
sc649	sc3719
sc649	sc2074
sc649	sc3281
sc649	sc4774
sc649	sc613
sc649	sc2835
sc649	sc3247
sc649	sc3267
sc649	sc1670
sc649	sc1101
sc649	sc3571
sc649	sc1194
sc649	sc1025
sc649	sc1975
sc649	sc4322
sc649	sc68
sc649	sc2331
sc649	sc2755
sc649	sc2900
sc649	sc2994
sc649	sc2205
sc649	sc1851
sc649	sc3719
sc649	sc4774
sc649	sc3247
sc649	sc2835
sc649	sc3267
sc649	sc3702
sc649	sc3281
sc649	sc776
sc649	sc3948
sc649	sc1332
sc649	sc1189
sc649	sc1838
sc649	sc2909
sc649	sc3067
sc649	sc2074
sc649	sc613
sc649	sc1670
sc648	sc3256
sc648	sc3533
sc648	sc3002
sc648	sc2876
sc648	sc2830
sc648	sc3513
sc648	sc4157
sc648	sc4529
sc648	sc2924
sc648	sc729
sc648	sc2499
sc648	sc3508
sc648	sc607
sc648	sc2926
sc648	sc4220
sc648	sc4848
sc648	sc1263
sc648	sc1521
sc648	sc2522
sc648	sc1964
sc648	sc2876
sc648	sc1031
sc648	sc912
sc648	sc4018
sc648	sc3526
sc648	sc6290
sc648	sc1861
sc648	sc2062
sc648	sc2941
sc648	sc418
sc648	sc5176
sc648	sc2876
sc648	sc3533
sc648	sc2876
sc648	sc2122
sc648	sc1967
sc648	sc2056
sc648	sc3220
sc648	sc2261
sc648	sc2452
sc648	sc2644
sc648	sc2266
sc648	sc469
sc648	sc2830
sc648	sc3513
sc648	sc3002
sc648	sc3533
sc648	sc3256
sc648	sc2876
sc648	sc2850
sc648	sc4157
sc648	sc2850
sc319	sc4956
sc319	sc3681
sc319	sc4956
sc319	sc3808
sc319	sc4675
sc319	sc1419
sc318	sc857
sc318	sc4904
sc318	sc5408
sc318	sc4071
sc318	sc4409
sc318	sc5553
sc318	sc512
sc318	sc5190
sc318	sc1842
sc318	sc2631
sc318	sc3172
sc318	sc1844
sc318	sc857
sc318	sc1966
sc318	sc4904
sc318	sc857
sc318	sc857
sc318	sc5740
sc318	sc4904
sc318	sc4904
sc318	sc857
sc318	sc4904
sc318	sc1966
sc318	sc4904
sc318	sc5740
sc318	sc4904
sc318	sc1966
sc318	sc857
sc318	sc4904
sc318	sc4904
sc318	sc1966
sc318	sc2755
sc318	sc956
sc318	sc484
sc318	sc4156
sc318	sc484
sc318	sc2947
sc318	sc1720
sc318	sc1720
sc318	sc3023
sc318	sc3992
sc318	sc1966
sc318	sc1506
sc318	sc857
sc318	sc1144
sc318	sc4904
sc318	sc4904
sc318	sc1966
sc318	sc857
sc318	sc5740
sc318	sc1310
sc318	sc902
sc318	sc5408
sc318	sc1844
sc318	sc1842
sc318	sc4071
sc318	sc2631
sc318	sc3922
sc318	sc805
sc318	sc2056
sc318	sc2388
sc318	sc3137
sc318	sc1310
sc318	sc4330
sc318	sc4904
sc318	sc902
sc318	sc1310
sc318	sc902
sc318	sc3124
sc1064	sc5530
sc1064	sc1220
sc1064	sc23
sc1064	sc3522
sc1064	sc3666
